id,colser_id,container_type,container_number,folder_number,folder_title,folder_title_japanese,production_date,sequence_no,item_id,subjecttype_id,language,no_of_duplicates,notes_on_original_container,item_descriptions,item_date,notes,physical_descriptions,dimensions,av_specifications,separated_material
664,26,Manuscript Box,114,572,April 1984,"",1984/04/06-1984/04/22,8262,19840406NA1,14,English,"","","""""Bunraku Theater Opens Mar. 20 in Osaka"""" in Asahi Evening News",19 March 1984,"",Photocopy,"","",""
665,26,Manuscript Box,114,572,April 1984,"",1984/04/06-1984/04/22,8263,19840406NA2,14,English,"","","""""Bunraku Theater to Open in Osaka"""" in The Daily Yomiuri",24 March 1984,"",Photocopy,"","",""
666,26,Manuscript Box,114,572,April 1984,"",1984/04/06-1984/04/22,8264,19840406NA3,14,English,"","","""""New Bunraku Theater Opens"""" in Asahi Evening News",7 April 1984,"",Photocopy,"","",""
667,26,Manuscript Box,114,572,April 1984,"",1984/04/06-1984/04/22,8265,19840406NA4,14,Japanese,"","","""""Hana hiraita Kokuritsu Bunraku Gekijō"""" 華開いた国立文楽劇場 in Nihon Keizai Shinbun",13 April 1984,Includes Barbara Adachi's commentary.,Photocopy,"","",""
668,26,Manuscript Box,114,572,April 1984,"",1984/04/06-1984/04/22,8266,19840406NA5,14,English,"","","""""Deluge on Stage Shuts Down Show"""" in The Japan Times",15 April 1984,"",Photocopy,"","",""
669,26,Manuscript Box,114,572,April 1984,"",1984/04/06-1984/04/22,8267,19840406NA6,14,English,"","","""""Water Washes Our Bunraku Show"""" [n.p.]",[n.d.],"",Photocopy,"","",""
670,24,Manuscript Box,95,312,April 1984,"",1984/04/06-1984/04/22,7442,19840406NP1,39,Japanese,"","","""""Kokuritsu Bunraku Gekijo: Showa 59 nen 3 gatsu 20 nichi"""" Pamphlet published by the Agency for Cultural Affairs and the National Theatre (March 20, 1984)","","See also Series 8.3, Unknown (National Bunraku Theatre), (Box 130, Folder 910).","","","",""
671,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8269,19840406NP1,39,Japanese,"","","""""Kokuritsu Bunraku Gekijō: showa 59 nen 3 gatsu 20 nichi 国立文楽劇場、昭和５９年３月２０日"""" Pamphlet published by the Agency for Cultural Affairs and the National Theatre (March 20, 1984)","","See also 8.3, Unknown (National Bunraku Theatre), (Box 130, Folder 910)","","","","Letter, flier and pamphlet."
672,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8270,19840406NP2,39,Japanese,"","",Earphone guide published by National Theater,"","","","","",""
673,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8271,19840406NPC1,26,Japanese,"","",Postcards published for the opening celebration of the National Bunraku Theatre (with stamps),"","","","","",""
674,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8272,19840406NPC2,26,Japanese,"","","Postcards published for the opening celebration of the National Bunraku Theatre (without stamps, in a plastic envelope)","","","","","",""
675,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8273,19840406NR1,20,Japanese,"","","Bunraku map, 'Enishino machi hanano michishirube 文楽谷町筋漫歩　えにしのまちなみ　はなのみちしるべ' (version 1, with Adachi's notes)","","",Map,"","",""
676,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8274,19840406NR2,20,Japanese,"","","Bunraku map, 'Enishino machi hanano michishirube 文楽谷町筋漫歩　えにしのまちなみ　はなのみちしるべ' (version 1)","","",Map,"","",""
677,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8275,19840406NR3,20,Japanese,"","","Bunraku map, 'Enishino machi hanano michishirube 文楽谷町筋漫歩　えにしのまちなみ　はなのみちしるべ' (version 2)","","",Map,"","",""
678,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8276,19840406NR4,20,Japanese,"","","Banzuke 開場記念番付, List of Bunraku troupe members","","See also Series 7, Realia, Tenugui (hand towels), Yoshida Minosuke.","","","",Tenugui (hand towels).
679,24,Manuscript Box,95,313,April 1984,"",1984/04/06-1984/04/22,7443,19840406PE,2,English,1,"","","","","","","",""
680,24,Manuscript Box,95,313,April 1984,"",1984/04/06-1984/04/22,7444,19840406PJ,1,Japanese,"","","","","","","","",""
681,24,Manuscript Box,95,313,April 1984,"",1984/04/06-1984/04/22,7445,19840406TN,11,Japanese,"","","","","","","","",""
682,26,Manuscript Box,114,573,April 1984,"",1984/04/06-1984/04/22,8277,19840406TN,11,Japanese,"","","Kokuritsu Bunraku Gekijō Tomonokai News, containing an article for the Opening of the National Bunraku Theatre","","","","","",""
683,24,Manuscript Box,95,313,April 1984,"",1984/04/06-1984/04/22,7446,19840406Y,6,Japanese,"","","","","","","","",""
684,24,Manuscript Box,95,314,May 1984,"",1984/05/12-1984/05/27,7448,19840512FJ1,4,Japanese,"","","","","","","","",""
685,24,Manuscript Box,95,314,May 1984,"",1984/05/12-1984/05/27,7450,19840512KJS,7,Japanese,"","","","","","","","",""
686,24,Manuscript Box,95,315,May 1984,"",1984/05/12-1984/05/27,7451,19840512PE,2,English,"","","","","","","","",""
687,24,Manuscript Box,95,315,May 1984,"",1984/05/12-1984/05/27,7452,19840512PJ,1,Japanese,"","","","","","","","",""
688,24,Manuscript Box,95,315,May 1984,"",1984/05/12-1984/05/27,7453,19840512Y,6,Japanese,"","","","","","","","",""
689,24,Manuscript Box,96,317,"June 1984, Bunraku Kanshō Kyōshitsu","",1984/06/08-1984/06/20,7457,19840608PO,46,Japanese,"","","","","","","","",""
690,24,Manuscript Box,96,316,June 1984,"",1984/06/06-1984/06/17,7454,19840606PE,2,English,"","","","","","","","",""
691,24,Manuscript Box,96,316,June 1984,"",1984/06/06-1984/06/17,7455,19840606PJ,1,Japanese,"","","","","","","","",""
693,24,Manuscript Box,96,316,June 1984,"",1984/06/06-1984/06/17,7456,19840606Y,6,Japanese,"","","","","","","","",""
694,24,Manuscript Box,96,318,July 1984,"",1984/07/13-1984/07/29,7458,19840713FJ1,4,Japanese,2,"","","","","","","",""
695,24,Manuscript Box,96,318,July 1984,"",1984/07/13-1984/07/29,7462,19840713TN,11,Japanese,"","","","","","","","",""
696,26,Manuscript Box,114,574,July 1984,"",1984/07/13-1984/07/29,8278,19840713TS,29,Japanese,"","",July Bunraku Rehearsal Schedule [by National Bunraku Theatre],"","See also Series 8.4, Research Notes: """"Sonezaki Shinju""""",1 page,"","",""
698,26,Manuscript Box,114,575,August 1984,"",1984/08/18-1984/09/02,8279,19840818BE,28,English,"","","""""Ashiya Doman Ouchi Kagami (The White Fox of Shinoda)"""" pages from Hironaga Shūzaburō, The Bunraku Handbook, Tokyo: Maison Des Arts, Inc., 1976, p 29-34.","","","","","",""
699,26,Manuscript Box,114,575,August 1984,"",1984/08/18-1984/09/02,8280,19840818BN,13,English,"","",August 1984 performances,"","",19 pages,"","",""
700,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7464,19840818FE1,5,English,"","","","","","","","",6 b/w photographs.
701,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7466,19840818FJ,4,Japanese,"","","","","","","","",""
702,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7467,19840818KJS,7,Japanese,"","","","","","","","",""
703,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7468,19840818KN,9,Japanese,1,"","","","","","","",""
705,26,Manuscript Box,114,575,August 1984,"",1984/08/18-1984/09/02,8281,19840818NA,14,English,"","","Saitō Masakatsu, """"Resurrection of Two Classic Plays"""" in Asahi Evening News",24 Aug. 1984,"",Photocopy,"","",""
706,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7469,19840818PE,2,English,"","","","","","","","",""
707,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7470,19840818PJ,1,Japanese,"","","","","","","","",""
708,24,Manuscript Box,96,319,August 1984,"",1984/08/18-1984/09/02,7471,19840818Y,6,Japanese,"","","","","","","","",""
709,24,Manuscript Box,96,320,September 1984,"",1984/09/21-1984/10/07,7472,19840921FJ,4,Japanese,"","","","","","","","",""
710,24,Manuscript Box,96,320,September 1984,"",1984/09/21-1984/10/07,7473,19840921PE,2,English,"","","","","","","","",""
711,24,Manuscript Box,96,320,September 1984,"",1984/09/21-1984/10/07,7474,19840921PJ,1,Japanese,"","","","","","","","",""
712,24,Manuscript Box,96,320,September 1984,"",1984/09/21-1984/10/07,7475,19840921TN,11,Japanese,"","","","","","","","",""
713,24,Manuscript Box,96,320,September 1984,"",1984/09/21-1984/10/07,7476,19840921Y,6,Japanese,"","","","","","","","",""
714,24,Manuscript Box,96,321,"October 1984, Tour","",1984/10/17-1984/10/25,7477,19841017PJ,1,Japanese,"","","","","See also Series 8.4, Research Notes: """"Sugawara Denju"""" (Box 133, Folder 971).","","","",""
715,24,Manuscript Box,96,322,November 1984,"",1984/11/09-1984/11/25,7478,19841109FJ,4,Japanese,"","","","","","","","",""
716,26,Manuscript Box,114,577,November 1984,"",1984/11/09-1984/11/25,8283,19841109NR,20,Japanese,"","","""""The Vendetta in Iga"""" (Iga-goe dochū sugoroku), pictorial map with scene descriptions","","",Map,"","",""
717,24,Manuscript Box,96,322,November 1984,"",1984/11/09-1984/11/25,7479,19841109PE,2,English,"","","","","","","","",""
718,24,Manuscript Box,96,322,November 1984,"",1984/11/09-1984/11/25,7480,19841109PJ,1,Japanese,"","","","","","","","",""
719,24,Manuscript Box,96,322,November 1984,"",1984/11/09-1984/11/25,7481,19841109TN,11,Japanese,"","","","","","","","",""
720,24,Manuscript Box,96,322,November 1984,"",1984/11/09-1984/11/25,7482,19841109Y,6,Japanese,"","","","","","","","",2 performance posters.
721,26,Manuscript Box,114,578,December 1984,"",1984/12/11-1984/12/23 (12/21),8284,19841211-1BN,13,English,"","","""""The New Barrier of Ataka"""" (Narihibiku Ataka no shinseki) and """"The Love of Osome and Hisamatsu"""" (Shinpan utazaimon)","","",9 pages,"","",""
722,24,Manuscript Box,96,323,December 1984,"",1984/12/11-1984/12/23,7483,19841211-1FJ,4,Japanese,3,"","","","","","","",4 b/w photographs.
723,24,Manuscript Box,96,323,December 1984,"",1984/12/11-1984/12/23,7484,19841211-1KJS,7,Japanese,"","","","","","","","",""
724,24,Manuscript Box,96,323,December 1984,"",1984/12/11-1984/12/23,7486,19841211-1PE,2,English,"","","","","","","","",""
725,24,Manuscript Box,96,323,December 1984,"",1984/12/11-1984/12/23,7487,19841211-1PJ,1,Japanese,"","","","","","","","",""
726,24,Manuscript Box,96,323,December 1984,"",1984/12/11-1984/12/23,7488,19841211-1Y,6,Japanese,"","","","","","","","",""
727,24,Manuscript Box,96,324,"December 1984, Bunraku Kanshō Kyōshitsu","",1984/12/11-1984/12/21,7489,19841211-2PJ,1,Japanese,"","","","","","","","",1 b/w photograph.
728,24,Manuscript Box,96,323,December 1984,"",1984/12/11-1984/12/23,7485,19841211-1KN,9,Japanese,"","","","","","","","",""
729,26,Manuscript Box,114,578,December 1984,"",1984/12/11-1984/12/23 (12/21),8285,19841211NA,14,English,"","","Helen Kay, """"Bunraku Classes and Shows"""" [n.p.]",[n.d.],"",Photocopy,"","",""
730,24,Manuscript Box,96,325,January 1985,"",1985/01/03-1985/01/24,7490,19850103FJ,4,Japanese,1,"","","","","","","",""
731,24,Manuscript Box,96,325,January 1985,"",1985/01/03-1985/01/24,7492,19850103PE,2,English,"","","","","","","","",""
732,24,Manuscript Box,96,325,January 1985,"",1985/01/03-1985/01/24,7493,19850103PJ,1,Japanese,"","","","","","","","",""
733,24,Manuscript Box,96,325,January 1985,"",1985/01/03-1985/01/24,7494,19850103Y,6,Japanese,"","","","","","","","",""
734,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8286,19850216BN1,13,English,"","","Performance histories of """"The Courier for Hell"""" (Meido no hikyaku) and """"The Love Suicide of Hambei and Ochiyo"""" (Shinjū yoigōshin)","","See also Series 8.2.5, Lectures, Backstage Tour, 19 Feb. & 1 March 1985.",1 page,"","",""
735,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8287,19850216BN2,13,English,"","","""""The Courier for Hell"""" (Meido no hikyaku) , stapled with Kokuritsu Gekijyō nyūsu [news] clipping","","",7 page,"","",""
736,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8288,19850216BN3,13,English,"","","""""The Love Suicide of Hambei and Ochiyo"""" (Shinjū yoigōshin), stapled with Kokuritsu Gekijyō nyūsu [news] clipping","","",6 page,"","",""
737,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8289,19850216BN4,13,English,"","","""""The Double Suicide at Ikudama"""" (Ikudama shinjū), stapled with Kokuritsu Gekijyō nyūsu [news] clipping","","",4 page,"","",""
738,26,Manuscript Box,114,579,February 1985,"",1985/02/16-1985/03/03,8290,19850216BT,15,English,"","","Synopsis for """"The Courier for Hell"""" (Meido no hikyaku)","","",3 pages,"","",""
739,24,Manuscript Box,96,326,February 1985,"",1985/02/16-1985/03/03,7495,19850216FJ,4,Japanese,1,"","","","","","","",""
740,24,Manuscript Box,96,326,February 1985,"",1985/02/16-1985/03/03,7496,19850216KJS,7,Japanese,"","","","","","","","",""
741,24,Manuscript Box,96,326,February 1985,"",1985/02/16-1985/03/03,7497,19850216KN,9,Japanese,"","","","","","","","",""
742,24,Manuscript Box,96,327,February 1985,"",1985/02/16-1985/03/03,7498,19850216PE,2,English,"","","","","","","","",""
743,24,Manuscript Box,96,327,February 1985,"",1985/02/16-1985/03/03,7499,19850216PJ,1,Japanese,"","","","","","","","",""
744,24,Manuscript Box,96,327,February 1985,"",1985/02/16-1985/03/03,7500,19850216Y,6,Japanese,"","","","","","","","",""
745,26,Manuscript Box,114,580,April 1985,"",1985/04/07-1985/04/22,8294,19850407BN,13,English,"","","""""The Celebration of Housing Starts"""" (Kotobuki hashiradate manzai)","","",11 pages,"","",""
746,24,Manuscript Box,97,328,April 1985,"",1985/04/07-1985/04/22,7502,19850407KJS,7,Japanese,"","","","","","","","",""
747,24,Manuscript Box,97,329,April 1985,"",1985/04/07-1985/04/22,7503,19850407PE,2,English,"","","","","","","","",""
748,24,Manuscript Box,97,329,April 1985,"",1985/04/07-1985/04/22,7504,19850407PJ,1,Japanese,"","","","","","","","",""
749,24,Manuscript Box,97,329,April 1985,"",1985/04/07-1985/04/22,7505,19850407Y,6,Japanese,"","","","","","","","",""
750,24,Manuscript Box,97,330,May 1985,"",1985/05/11-1985/05/26,7506,19850511FJ1,4,Japanese,"","","","","","","","",""
751,26,Manuscript Box,114,581,May 1985,"",1985/05/11-1985/05/26,8295,19850511NA1,14,English,"","","Yamamoto Yuki, """"Bunraku Theatre Holding 'Name-Taking' Event"""" [n.p.]",[n.d.],"",Photocopy,"","",""
752,26,Manuscript Box,114,581,May 1985,"",1985/05/11-1985/05/26,8296,19850511NA2,14,English,"","","Helen Kay, """"Special Bunraku Event"""" [n.p.]",[n.d.],"",Photocopy,"","",""
753,26,Manuscript Box,114,581,May 1985,"",1985/05/11-1985/05/26,8297,19850511NA3,14,English,"","","Saitō Masakatsu, """"Osaka Bunraku Comes to Tokyo"""" in Asahi Evening News",18 May 1895,"",Photocopy,"","",""
754,24,Manuscript Box,97,331,June 1985,"",1985/06/05-1985/06/16,7508,19850605PE,2,English,"","","","","","","","",""
755,24,Manuscript Box,97,331,June 1985,"",1985/06/05-1985/06/16,7509,19850605PJ,1,Japanese,"","","","","","","","",""
756,24,Manuscript Box,97,331,June 1985,"",1985/06/05-1985/06/16,7510,19850605Y,6,Japanese,"","","","","","","","",""
757,24,Manuscript Box,97,332,July 1985,"",1985/07/06-1985/07/22,7511,19850706PE,2,English,"","","","","","","","",""
758,24,Manuscript Box,97,332,July 1985,"",1985/07/06-1985/07/22,7512,19850706PJ,1,Japanese,"","","","","","","","",""
759,24,Manuscript Box,97,332,July 1985,"",1985/07/06-1985/07/22,7513,19850706Y,6,Japanese,"","","","","","","","",""
760,24,Manuscript Box,97,333,August 1985,"",1985/08/17-1985/09/01,7514,19850817FE,5,English,1,"","","","","","","",""
761,24,Manuscript Box,97,333,August 1985,"",1985/08/17-1985/09/01,7515,19850817FJ,4,Japanese,"","","","","","","","",""
762,24,Manuscript Box,97,333,August 1985,"",1985/08/17-1985/09/01,7516,19850817KJS,7,Japanese,"","","","","","","","",""
763,24,Manuscript Box,97,333,August 1985,"",1985/08/17-1985/09/01,7517,19850817KN,9,Japanese,"","","","","","","","",""
764,26,Manuscript Box,114,582,August 1985,"",1985/08/17-1985/09/01,8299,19850817NA1,14,English,"","","Saitō Masakatsu, """"Transformantion The Current Theme"""" [n.p.]",[n.d.],"",Photocopy,"","",""
765,26,Manuscript Box,114,582,August 1985,"",1985/08/17-1985/09/01,8300,19850817NA2,14,English,"","","""""2-Week Program Showing Bunraku Dramatics"""" [n.p.]",[n.d.],"",Photocopy,"","",""
766,24,Manuscript Box,97,334,August 1985,"",1985/08/17-1985/09/01,7518,19850817PE,2,English,"","","","","","","","",""
767,24,Manuscript Box,97,334,August 1985,"",1985/08/17-1985/09/01,7519,19850817PJ,1,Japanese,"","","","","","","","",""
768,24,Manuscript Box,97,334,August 1985,"",1985/08/17-1985/09/01,7520,19850817Y,6,Japanese,"","","","","","","","",""
769,24,Manuscript Box,97,335,September 1985,"",1985/09/03-1985/09/29,7521,19850903PE,2,English,"","","","","","","","",""
770,24,Manuscript Box,97,335,September 1985,"",1985/09/03-1985/09/29,7522,19850903PJ,1,Japanese,"","","","","","","","",""
771,24,Manuscript Box,97,335,September 1985,"",1985/09/03-1985/09/29,7523,19850903Y,6,Japanese,"","","","","","","","",""
772,24,Manuscript Box,97,336,November 1985,"",1985/11/15-1985/11/30,7525,19851115PE,2,English,"","","","","","","","",""
773,24,Manuscript Box,97,336,November 1985,"",1985/11/15-1985/11/30,7526,19851115PJ,1,Japanese,"","","","","","","","",""
774,24,Manuscript Box,97,336,November 1985,"",1985/11/15-1985/11/30,7527,19851115Y,6,Japanese,"","","","","","","","",""
775,24,Manuscript Box,97,337,December 1985,"",1985/12/10-1985/12/22,7528,19851210-1FJ,4,Japanese,2,"","","","","","","",5 b/w photographs
776,24,Manuscript Box,97,337,December 1985,"",1985/12/10-1985/12/22,7529,19851210-1KJS,7,Japanese,"","","","","","","","",""
777,24,Manuscript Box,97,337,December 1985,"",1985/12/10-1985/12/22,7530,19851210-1PE,2,English,"","","","","","","","",""
778,24,Manuscript Box,97,337,December 1985,"",1985/12/10-1985/12/22,7531,19851210-1PJ,1,Japanese,"","","","","","","","",""
779,24,Manuscript Box,97,337,December 1985,"",1985/12/10-1985/12/22,7532,19851210-1Y,6,Japanese,"","","","","","","","",""
780,24,Manuscript Box,98,338,"December 1985, Bunraku Kanshō Kyōshitsu","",1985/12/10-1985/12/20,7533,19851210-2KJS,7,Japanese,"","","","","","","","",""
781,24,Manuscript Box,98,339,January 1986,"",1986/01/03-1986/01/26,7535,19860103PE,2,English,"","","","","","","","",""
782,24,Manuscript Box,98,339,January 1986,"",1986/01/03-1986/01/26,7536,19860103PJ,1,Japanese,"","","","","","","","",""
783,24,Manuscript Box,98,339,January 1986,"",1986/01/03-1986/01/26,7537,19860103Y,6,Japanese,"","","","","","","","",""
784,26,Manuscript Box,114,584,February 1986,"",1986/02/15-1986/03/02,8303,19860215BT,15,English,"","","Synopsis for """"The Battle of Coxinga"""" (Kokusenya kassen)","","",4 pages,"","",""
785,24,Manuscript Box,98,340,February 1986,"",1986/02/15-1986/03/02,7539,19860215KJS,7,Japanese,"","","","","","","","",""
786,24,Manuscript Box,98,340,February 1986,"",1986/02/15-1986/03/02,7540,19860215PE,2,English,"","","","","","","","",""
